log,bins,unique_samples,lnprobs_density,posterior,dthetas,evidence,config_params,help_text,prior_lnprobs,prior_unique_samples,prior_posterior,prior_dthetas,prior
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 7.9702257775424785, 5.936748996691925]",-18070.15944128505,-18072.462026378045,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 7.980883918091337, 6.116311063530567]",-18070.224228896695,-18072.52681398969,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 7.991542058640194, 5.457916818455542]",-18070.192369468925,-18072.49495456192,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 7.991542058640194, 5.697332907573734]",-18069.504215166173,-18071.806800259168,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 7.991542058640194, 6.05645704125102]",-18069.17975205357,-18071.482337146565,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.002200199189051, 5.218500729337352]",-18068.703127804,-18071.005712896997,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.002200199189051, 5.697332907573734]",-18070.32649959997,-18072.629084692966,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.002200199189051, 6.654997264046497]",-18070.108311996017,-18072.410897089012,"[0.013371918046296116, 0.010521020054538255, 0.010658140548858164, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.01285833973791, 6.295873130369211]",-18069.31440810673,-18071.616993199725,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.023516480286766, 5.158646707057804]",-18070.14301583141,-18072.445600924406,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.023516480286766, 5.817040952132829]",-18070.050821431687,-18072.353406524682,"[0.013371918046296116, 0.010521020054538255, 0.010658140548857276, 0.059854022279546726]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.034174620835625, 3.9615662614668503]",-18069.96428157922,-18072.266866672217,"[0.013371918046296116, 0.010521020054538255, 0.010658140548859052, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.75738026856034, 8.034174620835625, 4.081274306025946]",-18068.76740633906,-18071.069991432054,"[0.013371918046296116, 0.010521020054538255, 0.010658140548859052, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.767901288614878, 7.980883918091337, 5.457916818455542]",-18069.80216129143,-18072.104746384426,"[0.013371918046296116, 0.010521020054537367, 0.010658140548858164, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.767901288614878, 7.980883918091337, 6.05645704125102]",-18069.77340934618,-18072.075994439176,"[0.013371918046296116, 0.010521020054537367, 0.010658140548858164, 0.059854022279547614]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.767901288614878, 7.991542058640194, 4.679814528821423]",-18069.472660796462,-18071.775245889457,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.767901288614878, 7.991542058640194, 5.218500729337352]",-18070.07902327738,-18072.381608370375,"[0.013371918046296116, 0.010521020054537367, 0.010658140548857276, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
"[True, True, True, True]","[100, 100, 100, 100]","[12.235459649732311, 5.767901288614878, 8.002200199189051, 5.637478885294186]",-18069.709746971515,-18072.01233206451,"[0.013371918046296116, 0.010521020054537367, 0.010658140548858164, 0.0598540222795485]",-13.923671410470888,"{'h5_file_name': 'miceM_hetro', 'folder': 'baysian02/simulation_results/miceM2_hetro', 'nsteps': 5000, 'time_step_multiplier': 4, 'npeople': 20000, 't_end': 1500, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'miceM_hetro', 'initial_memory': '1', 'max_memory': '1', 'name': 'miceM_hetro', 'run_file_mcmc': 'baysian02/run_mcmc_hetro.csh', 'run_file_nested': 'baysian02/run_nested.csh', 'metric': 'baysian', 'data_file': 'baysian02/datasets_baysian_01/mice_m_ds2.csv', 'seed_file': 'baysian02/seeds_hetro01/seed_mice_M.csv', 'variations': [0.2, 5], 'prior': 5, 'transform': True, 'time_range': None, 'external_hazard': None, 'mcmc': 'True', 'queue': 'short', 'results_csv_file_name': 'Mice2_M_hetro.csv', 'index': '2', 'hetro': True, 'submission_folder': 'baysian02/simulation_results/miceM2_hetro/miceM_hetro_submit_26_05_2025'}",help text,0.0,,,,False
